model,scenario,label,score
EfficientNetB0,q30,1,0.99698865
EfficientNetB0,q30,1,0.7913382
EfficientNetB0,q30,1,0.91102064
EfficientNetB0,q30,1,0.8129131
EfficientNetB0,q30,1,0.9872159
EfficientNetB0,q30,1,0.98439616
EfficientNetB0,q30,1,0.34365112
EfficientNetB0,q30,1,0.14142945
EfficientNetB0,q30,1,0.028391559
EfficientNetB0,q30,1,0.6092447
EfficientNetB0,q30,1,0.77268815
EfficientNetB0,q30,1,0.93543226
EfficientNetB0,q30,1,0.9786331
EfficientNetB0,q30,1,0.9463804
EfficientNetB0,q30,1,0.9598303
EfficientNetB0,q30,1,0.69845605
EfficientNetB0,q30,1,0.97564346
EfficientNetB0,q30,1,0.4845663
EfficientNetB0,q30,1,0.92474467
EfficientNetB0,q30,1,0.9557114
EfficientNetB0,q30,1,0.9755949
EfficientNetB0,q30,1,0.9780854
EfficientNetB0,q30,1,0.6776774
EfficientNetB0,q30,1,0.8968767
EfficientNetB0,q30,1,0.050964635
EfficientNetB0,q30,1,0.10557377
EfficientNetB0,q30,1,0.15804417
EfficientNetB0,q30,1,0.21917312
EfficientNetB0,q30,1,0.2704407
EfficientNetB0,q30,1,0.69977427
EfficientNetB0,q30,1,0.5150317
EfficientNetB0,q30,1,0.45240605
EfficientNetB0,q30,1,0.63876706
EfficientNetB0,q30,1,0.988932
EfficientNetB0,q30,1,0.93746966
EfficientNetB0,q30,1,0.9439389
EfficientNetB0,q30,1,0.6284096
EfficientNetB0,q30,1,0.95649415
EfficientNetB0,q30,1,0.9917146
EfficientNetB0,q30,1,0.9930181
EfficientNetB0,q30,1,0.9608797
EfficientNetB0,q30,1,0.9955012
EfficientNetB0,q30,1,0.9987225
EfficientNetB0,q30,1,0.8936643
EfficientNetB0,q30,1,0.9970962
EfficientNetB0,q30,1,0.67742044
EfficientNetB0,q30,1,0.94918704
EfficientNetB0,q30,1,0.76311177
EfficientNetB0,q30,1,0.64917326
EfficientNetB0,q30,1,0.81319046
EfficientNetB0,q30,1,0.17353064
EfficientNetB0,q30,1,0.70016766
EfficientNetB0,q30,1,0.9931915
EfficientNetB0,q30,1,0.89223784
EfficientNetB0,q30,1,0.9060837
EfficientNetB0,q30,1,0.6362654
EfficientNetB0,q30,1,0.9800578
EfficientNetB0,q30,1,0.9699466
EfficientNetB0,q30,1,0.99754506
EfficientNetB0,q30,1,0.98156685
EfficientNetB0,q30,1,0.9958582
EfficientNetB0,q30,1,0.99749744
EfficientNetB0,q30,1,0.982786
EfficientNetB0,q30,1,0.9959025
EfficientNetB0,q30,1,0.99816936
EfficientNetB0,q30,1,0.995732
EfficientNetB0,q30,1,0.9960815
EfficientNetB0,q30,1,0.98136735
EfficientNetB0,q30,1,0.9956488
EfficientNetB0,q30,1,0.99630857
EfficientNetB0,q30,1,0.31045648
EfficientNetB0,q30,1,0.66920036
EfficientNetB0,q30,1,0.65935814
EfficientNetB0,q30,1,0.673903
EfficientNetB0,q30,1,0.55361766
EfficientNetB0,q30,1,0.68325925
EfficientNetB0,q30,1,0.7646166
EfficientNetB0,q30,1,0.76445234
EfficientNetB0,q30,1,0.8233609
EfficientNetB0,q30,1,0.37203497
EfficientNetB0,q30,1,0.43323606
EfficientNetB0,q30,1,0.79774594
EfficientNetB0,q30,1,0.7745443
EfficientNetB0,q30,1,0.89166987
EfficientNetB0,q30,1,0.9968844
EfficientNetB0,q30,1,0.9943239
EfficientNetB0,q30,1,0.99047786
EfficientNetB0,q30,1,0.989425
EfficientNetB0,q30,1,0.9894562
EfficientNetB0,q30,1,0.9884183
EfficientNetB0,q30,1,0.9904081
EfficientNetB0,q30,1,0.8692375
EfficientNetB0,q30,1,0.98708385
EfficientNetB0,q30,1,0.94771427
EfficientNetB0,q30,1,0.97090065
EfficientNetB0,q30,1,0.99009734
EfficientNetB0,q30,1,0.99527705
EfficientNetB0,q30,1,0.9952953
EfficientNetB0,q30,1,0.9979406
EfficientNetB0,q30,1,0.69202507
EfficientNetB0,q30,1,0.7986831
EfficientNetB0,q30,1,0.7984594
EfficientNetB0,q30,1,0.7391529
EfficientNetB0,q30,1,0.20897052
EfficientNetB0,q30,1,0.6969218
EfficientNetB0,q30,1,0.83728284
EfficientNetB0,q30,1,0.9750765
EfficientNetB0,q30,1,0.97902393
EfficientNetB0,q30,1,0.91815335
EfficientNetB0,q30,1,0.9688004
EfficientNetB0,q30,1,0.9583356
EfficientNetB0,q30,1,0.9759038
EfficientNetB0,q30,1,0.9551982
EfficientNetB0,q30,1,0.9911192
EfficientNetB0,q30,1,0.84594285
EfficientNetB0,q30,1,0.44833517
EfficientNetB0,q30,1,0.7465997
EfficientNetB0,q30,1,0.4959371
EfficientNetB0,q30,1,0.98286164
EfficientNetB0,q30,1,0.87921536
EfficientNetB0,q30,1,0.9561692
EfficientNetB0,q30,1,0.9256022
EfficientNetB0,q30,1,0.9323767
EfficientNetB0,q30,1,0.9002865
EfficientNetB0,q30,1,0.93386066
EfficientNetB0,q30,1,0.8248784
EfficientNetB0,q30,1,0.95138586
EfficientNetB0,q30,1,0.959835
EfficientNetB0,q30,1,0.9685624
EfficientNetB0,q30,1,0.9994039
EfficientNetB0,q30,1,0.9980642
EfficientNetB0,q30,1,0.9926226
EfficientNetB0,q30,1,0.9990797
EfficientNetB0,q30,1,0.9967364
EfficientNetB0,q30,1,0.13011245
EfficientNetB0,q30,1,0.11315558
EfficientNetB0,q30,1,0.07631307
EfficientNetB0,q30,1,0.023401825
EfficientNetB0,q30,1,0.08669728
EfficientNetB0,q30,1,0.46269032
EfficientNetB0,q30,1,0.86837196
EfficientNetB0,q30,1,0.013318859
EfficientNetB0,q30,1,0.018485712
EfficientNetB0,q30,1,0.23421976
EfficientNetB0,q30,1,0.06799933
EfficientNetB0,q30,1,0.06656662
EfficientNetB0,q30,1,0.9916288
EfficientNetB0,q30,1,0.9921471
EfficientNetB0,q30,1,0.97100365
EfficientNetB0,q30,1,0.96871054
EfficientNetB0,q30,1,0.984738
EfficientNetB0,q30,1,0.9904107
EfficientNetB0,q30,1,0.97308934
EfficientNetB0,q30,1,0.9631142
EfficientNetB0,q30,1,0.9963308
EfficientNetB0,q30,1,0.9944007
EfficientNetB0,q30,1,0.9995886
EfficientNetB0,q30,1,0.99757165
EfficientNetB0,q30,1,0.9986314
EfficientNetB0,q30,1,0.9998568
EfficientNetB0,q30,1,0.9951267
EfficientNetB0,q30,1,0.99722755
EfficientNetB0,q30,1,0.7243761
EfficientNetB0,q30,1,0.2850813
EfficientNetB0,q30,1,0.07210602
EfficientNetB0,q30,1,0.32936335
EfficientNetB0,q30,1,0.31639406
EfficientNetB0,q30,1,0.14012045
EfficientNetB0,q30,1,0.54006255
EfficientNetB0,q30,1,0.9994291
EfficientNetB0,q30,1,0.99832994
EfficientNetB0,q30,1,0.99350154
EfficientNetB0,q30,1,0.9900762
EfficientNetB0,q30,1,0.99916327
EfficientNetB0,q30,1,0.9618823
EfficientNetB0,q30,1,0.9932215
EfficientNetB0,q30,1,0.2852608
EfficientNetB0,q30,1,0.42734024
EfficientNetB0,q30,1,0.5211843
EfficientNetB0,q30,1,0.29254583
EfficientNetB0,q30,1,0.7686888
EfficientNetB0,q30,1,0.19053572
EfficientNetB0,q30,1,0.5262284
EfficientNetB0,q30,1,0.99637413
EfficientNetB0,q30,1,0.99629253
EfficientNetB0,q30,1,0.9979259
EfficientNetB0,q30,1,0.9956883
EfficientNetB0,q30,1,0.98303044
EfficientNetB0,q30,1,0.99532586
EfficientNetB0,q30,1,0.97834677
EfficientNetB0,q30,1,0.74032533
EfficientNetB0,q30,1,0.6469111
EfficientNetB0,q30,1,0.33514503
EfficientNetB0,q30,1,0.5953946
EfficientNetB0,q30,1,0.67159534
EfficientNetB0,q30,1,0.5869334
EfficientNetB0,q30,1,0.6098233
EfficientNetB0,q30,1,0.490551
EfficientNetB0,q30,1,0.3969782
EfficientNetB0,q30,1,0.55843306
EfficientNetB0,q30,1,0.9175555
EfficientNetB0,q30,1,0.8726493
EfficientNetB0,q30,1,0.62708735
EfficientNetB0,q30,1,0.7400944
EfficientNetB0,q30,1,0.5230825
EfficientNetB0,q30,1,0.39501524
EfficientNetB0,q30,1,0.9528848
EfficientNetB0,q30,1,0.649471
EfficientNetB0,q30,1,0.17792305
EfficientNetB0,q30,1,0.7754017
EfficientNetB0,q30,1,0.8060472
EfficientNetB0,q30,1,0.5593252
EfficientNetB0,q30,1,0.5922246
EfficientNetB0,q30,1,0.8820779
EfficientNetB0,q30,1,0.8601201
EfficientNetB0,q30,1,0.9489519
EfficientNetB0,q30,1,0.993646
EfficientNetB0,q30,1,0.9863451
EfficientNetB0,q30,1,0.9864686
EfficientNetB0,q30,1,0.9661648
EfficientNetB0,q30,1,0.97813725
EfficientNetB0,q30,1,0.98295474
EfficientNetB0,q30,1,0.99688065
EfficientNetB0,q30,1,0.37103343
EfficientNetB0,q30,1,0.7953948
EfficientNetB0,q30,1,0.9368443
EfficientNetB0,q30,1,0.969185
EfficientNetB0,q30,1,0.85064054
EfficientNetB0,q30,1,0.35344362
EfficientNetB0,q30,1,0.8545444
EfficientNetB0,q30,1,0.9611816
EfficientNetB0,q30,1,0.9292743
EfficientNetB0,q30,1,0.72833735
EfficientNetB0,q30,1,0.9763568
EfficientNetB0,q30,1,0.8353554
EfficientNetB0,q30,1,0.87723553
EfficientNetB0,q30,1,0.5387936
EfficientNetB0,q30,1,0.40897763
EfficientNetB0,q30,1,0.65819454
EfficientNetB0,q30,1,0.9131978
EfficientNetB0,q30,1,0.5036434
EfficientNetB0,q30,1,0.059793733
EfficientNetB0,q30,1,0.03110227
EfficientNetB0,q30,1,0.115813844
EfficientNetB0,q30,1,0.00012322067
EfficientNetB0,q30,1,0.3943892
EfficientNetB0,q30,1,0.8349064
EfficientNetB0,q30,1,0.6178415
EfficientNetB0,q30,1,0.38156524
EfficientNetB0,q30,1,0.6651083
EfficientNetB0,q30,1,0.89125055
EfficientNetB0,q30,1,0.97244245
EfficientNetB0,q30,1,0.8569682
EfficientNetB0,q30,1,0.93334305
EfficientNetB0,q30,1,0.6745101
EfficientNetB0,q30,1,0.8023842
EfficientNetB0,q30,1,0.7028904
EfficientNetB0,q30,1,0.29109168
EfficientNetB0,q30,1,0.43298113
EfficientNetB0,q30,1,0.04897746
EfficientNetB0,q30,1,0.15901415
EfficientNetB0,q30,1,0.6483119
EfficientNetB0,q30,1,0.96917576
EfficientNetB0,q30,1,0.8449878
EfficientNetB0,q30,1,0.8406541
EfficientNetB0,q30,1,0.9128091
EfficientNetB0,q30,1,0.7088916
EfficientNetB0,q30,1,0.99774086
EfficientNetB0,q30,1,0.9913998
EfficientNetB0,q30,1,0.9946931
EfficientNetB0,q30,1,0.9937135
EfficientNetB0,q30,1,0.99289733
EfficientNetB0,q30,1,0.9978369
EfficientNetB0,q30,1,0.9957432
EfficientNetB0,q30,1,0.9279142
EfficientNetB0,q30,1,0.9077627
EfficientNetB0,q30,1,0.7455785
EfficientNetB0,q30,1,0.72511744
EfficientNetB0,q30,1,0.9456251
EfficientNetB0,q30,1,0.91069853
EfficientNetB0,q30,1,0.99206144
EfficientNetB0,q30,1,0.96305037
EfficientNetB0,q30,1,0.9913226
EfficientNetB0,q30,1,0.9871227
EfficientNetB0,q30,1,0.9969305
EfficientNetB0,q30,1,0.9923048
EfficientNetB0,q30,1,0.9963248
EfficientNetB0,q30,1,0.99416715
EfficientNetB0,q30,1,0.025955608
EfficientNetB0,q30,1,0.6379262
EfficientNetB0,q30,1,0.98519176
EfficientNetB0,q30,1,0.9691997
EfficientNetB0,q30,1,0.8675969
EfficientNetB0,q30,1,0.93782026
EfficientNetB0,q30,1,0.8115164
EfficientNetB0,q30,1,0.86041224
EfficientNetB0,q30,1,0.47636598
EfficientNetB0,q30,1,0.8099778
EfficientNetB0,q30,1,0.944951
EfficientNetB0,q30,1,0.7868628
EfficientNetB0,q30,1,0.6075759
EfficientNetB0,q30,1,0.9823081
EfficientNetB0,q30,1,0.99235636
EfficientNetB0,q30,1,0.9114747
EfficientNetB0,q30,1,0.9911752
EfficientNetB0,q30,1,0.9955514
EfficientNetB0,q30,1,0.9939046
EfficientNetB0,q30,1,0.9672254
EfficientNetB0,q30,1,0.9950057
EfficientNetB0,q30,1,0.9942471
EfficientNetB0,q30,1,0.9842675
EfficientNetB0,q30,1,0.9951133
EfficientNetB0,q30,1,0.99670714
EfficientNetB0,q30,1,0.9727921
EfficientNetB0,q30,1,0.89193976
EfficientNetB0,q30,1,0.9620339
EfficientNetB0,q30,1,0.95560163
EfficientNetB0,q30,1,0.8746059
EfficientNetB0,q30,1,0.918815
EfficientNetB0,q30,1,0.8606073
EfficientNetB0,q30,1,0.6476886
EfficientNetB0,q30,1,0.78991127
EfficientNetB0,q30,1,0.9116839
EfficientNetB0,q30,1,0.67930907
EfficientNetB0,q30,1,0.81265914
EfficientNetB0,q30,1,0.5273268
EfficientNetB0,q30,1,0.7211294
EfficientNetB0,q30,1,0.63999593
EfficientNetB0,q30,1,0.74523985
EfficientNetB0,q30,1,0.9118937
EfficientNetB0,q30,1,0.90652573
EfficientNetB0,q30,1,0.9326484
EfficientNetB0,q30,1,0.87610024
EfficientNetB0,q30,1,0.8693501
EfficientNetB0,q30,1,0.57379913
EfficientNetB0,q30,1,0.83386576
EfficientNetB0,q30,1,0.75778484
EfficientNetB0,q30,1,0.4072634
EfficientNetB0,q30,1,0.39617297
EfficientNetB0,q30,1,0.88325405
EfficientNetB0,q30,1,0.7891763
EfficientNetB0,q30,1,0.6452979
EfficientNetB0,q30,1,0.45852053
EfficientNetB0,q30,0,0.04888229
EfficientNetB0,q30,0,0.0039973417
EfficientNetB0,q30,0,0.011190636
EfficientNetB0,q30,0,0.0068199937
EfficientNetB0,q30,0,0.03451769
EfficientNetB0,q30,0,0.0067919604
EfficientNetB0,q30,0,0.04980617
EfficientNetB0,q30,0,0.00036456317
EfficientNetB0,q30,0,0.054582253
EfficientNetB0,q30,0,0.003275816
EfficientNetB0,q30,0,0.00027162553
EfficientNetB0,q30,0,0.0023183431
EfficientNetB0,q30,0,0.00011597241
EfficientNetB0,q30,0,0.00013504001
EfficientNetB0,q30,0,0.07005172
EfficientNetB0,q30,0,0.5377375
EfficientNetB0,q30,0,0.1698098
EfficientNetB0,q30,0,0.055236153
EfficientNetB0,q30,0,0.071827546
EfficientNetB0,q30,0,0.8674086
EfficientNetB0,q30,0,0.54043436
EfficientNetB0,q30,0,0.15490352
EfficientNetB0,q30,0,0.082525365
EfficientNetB0,q30,0,0.31407586
EfficientNetB0,q30,0,0.30257323
EfficientNetB0,q30,0,0.045455556
EfficientNetB0,q30,0,0.013139201
EfficientNetB0,q30,0,0.06157564
EfficientNetB0,q30,0,0.037380893
EfficientNetB0,q30,0,0.032619566
EfficientNetB0,q30,0,0.010643069
EfficientNetB0,q30,0,0.0052245283
EfficientNetB0,q30,0,0.9934435
EfficientNetB0,q30,0,0.18391685
EfficientNetB0,q30,0,0.79700214
EfficientNetB0,q30,0,0.705747
EfficientNetB0,q30,0,0.9918308
EfficientNetB0,q30,0,0.9894181
EfficientNetB0,q30,0,0.07076337
EfficientNetB0,q30,0,0.017769532
EfficientNetB0,q30,0,0.0029841382
EfficientNetB0,q30,0,0.017472953
EfficientNetB0,q30,0,0.24535683
EfficientNetB0,q30,0,0.043799795
EfficientNetB0,q30,0,0.2564095
EfficientNetB0,q30,0,0.2021927
EfficientNetB0,q30,0,0.0050133
EfficientNetB0,q30,0,0.02197736
EfficientNetB0,q30,0,0.1053964
EfficientNetB0,q30,0,0.1308753
EfficientNetB0,q30,0,0.05509116
EfficientNetB0,q30,0,0.050783604
EfficientNetB0,q30,0,0.10652728
EfficientNetB0,q30,0,0.05422484
EfficientNetB0,q30,0,0.0061573093
EfficientNetB0,q30,0,0.027912792
EfficientNetB0,q30,0,0.013570458
EfficientNetB0,q30,0,0.036895193
EfficientNetB0,q30,0,0.061933152
EfficientNetB0,q30,0,0.06075384
EfficientNetB0,q30,0,0.02403678
EfficientNetB0,q30,0,0.05385799
EfficientNetB0,q30,0,0.023251109
EfficientNetB0,q30,0,0.0019933356
EfficientNetB0,q30,0,0.0003393537
EfficientNetB0,q30,0,0.001981915
EfficientNetB0,q30,0,0.0023742148
EfficientNetB0,q30,0,0.0016950911
EfficientNetB0,q30,0,0.009453679
EfficientNetB0,q30,0,0.0034653903
EfficientNetB0,q30,0,0.012068762
EfficientNetB0,q30,0,0.029934006
EfficientNetB0,q30,0,0.00038026628
EfficientNetB0,q30,0,0.01326142
EfficientNetB0,q30,0,0.024108082
EfficientNetB0,q30,0,0.00024923016
EfficientNetB0,q30,0,0.31968758
EfficientNetB0,q30,0,0.73208475
EfficientNetB0,q30,0,0.05537612
EfficientNetB0,q30,0,0.011214082
EfficientNetB0,q30,0,0.03467929
EfficientNetB0,q30,0,0.014601153
EfficientNetB0,q30,0,0.039561216
EfficientNetB0,q30,0,0.10483727
EfficientNetB0,q30,0,0.14680739
EfficientNetB0,q30,0,0.041018587
EfficientNetB0,q30,0,0.057982985
EfficientNetB0,q30,0,0.0050609303
EfficientNetB0,q30,0,0.023088325
EfficientNetB0,q30,0,0.0059865043
EfficientNetB0,q30,0,0.11966156
EfficientNetB0,q30,0,0.012434624
EfficientNetB0,q30,0,0.1456773
EfficientNetB0,q30,0,0.005279754
EfficientNetB0,q30,0,0.12293902
EfficientNetB0,q30,0,0.021209942
EfficientNetB0,q30,0,0.005096757
EfficientNetB0,q30,0,0.0006833409
EfficientNetB0,q30,0,0.001554421
EfficientNetB0,q30,0,0.0031215514
EfficientNetB0,q30,0,0.0037765778
EfficientNetB0,q30,0,0.038621634
EfficientNetB0,q30,0,0.0072478885
EfficientNetB0,q30,0,0.046385363
EfficientNetB0,q30,0,0.007960071
EfficientNetB0,q30,0,0.008333626
EfficientNetB0,q30,0,0.0145256445
EfficientNetB0,q30,0,0.03760123
EfficientNetB0,q30,0,0.044015788
EfficientNetB0,q30,0,0.039081
EfficientNetB0,q30,0,0.001326373
EfficientNetB0,q30,0,0.0067881215
EfficientNetB0,q30,0,0.01092984
EfficientNetB0,q30,0,0.009584
EfficientNetB0,q30,0,0.0039330623
EfficientNetB0,q30,0,0.00053069135
EfficientNetB0,q30,0,0.0007816696
EfficientNetB0,q30,0,0.00047479387
EfficientNetB0,q30,0,0.0016194452
EfficientNetB0,q30,0,0.0005646811
EfficientNetB0,q30,0,0.0011122169
EfficientNetB0,q30,0,0.00026127
EfficientNetB0,q30,0,0.13485943
EfficientNetB0,q30,0,0.21351804
EfficientNetB0,q30,0,0.24998245
EfficientNetB0,q30,0,0.046040762
EfficientNetB0,q30,0,0.021708319
EfficientNetB0,q30,0,0.10669968
EfficientNetB0,q30,0,0.12824853
EfficientNetB0,q30,0,0.3191606
EfficientNetB0,q30,0,0.009840304
EfficientNetB0,q30,0,0.008032626
EfficientNetB0,q30,0,0.006031796
EfficientNetB0,q30,0,0.0076725087
EfficientNetB0,q30,0,0.008026602
EfficientNetB0,q30,0,0.010703226
EfficientNetB0,q30,0,0.0052790777
EfficientNetB0,q30,0,0.16328058
EfficientNetB0,q30,0,0.20074394
EfficientNetB0,q30,0,0.106362104
EfficientNetB0,q30,0,0.505994
EfficientNetB0,q30,0,0.15236303
EfficientNetB0,q30,0,0.023131218
EfficientNetB0,q30,0,0.1034023
EfficientNetB0,q30,0,0.17719132
EfficientNetB0,q30,0,0.0011989411
EfficientNetB0,q30,0,0.0014836087
EfficientNetB0,q30,0,6.426369e-05
EfficientNetB0,q30,0,0.003445547
EfficientNetB0,q30,0,0.025185203
EfficientNetB0,q30,0,0.06314939
EfficientNetB0,q30,0,0.09052242
EfficientNetB0,q30,0,0.12222575
EfficientNetB0,q30,0,0.06463158
EfficientNetB0,q30,0,0.16834082
EfficientNetB0,q30,0,0.10965625
EfficientNetB0,q30,0,0.1666968
EfficientNetB0,q30,0,0.24526343
EfficientNetB0,q30,0,0.40190724
EfficientNetB0,q30,0,0.21522564
EfficientNetB0,q30,0,0.8428103
EfficientNetB0,q30,0,0.23810072
EfficientNetB0,q30,0,0.649121
EfficientNetB0,q30,0,0.18687937
EfficientNetB0,q30,0,0.92564607
EfficientNetB0,q30,0,0.0003907901
EfficientNetB0,q30,0,0.0006380798
EfficientNetB0,q30,0,0.0010175712
EfficientNetB0,q30,0,0.0011637438
EfficientNetB0,q30,0,0.00052146777
EfficientNetB0,q30,0,0.008822001
EfficientNetB0,q30,0,0.0008914176
EfficientNetB0,q30,0,0.001013196
EfficientNetB0,q30,0,0.00060445064
EfficientNetB0,q30,0,0.0005079335
EfficientNetB0,q30,0,0.0001262909
EfficientNetB0,q30,0,0.0013822733
EfficientNetB0,q30,0,0.2770418
EfficientNetB0,q30,0,0.38551736
EfficientNetB0,q30,0,0.38454995
EfficientNetB0,q30,0,0.28754705
EfficientNetB0,q30,0,0.33173758
EfficientNetB0,q30,0,0.47320038
EfficientNetB0,q30,0,0.51372623
EfficientNetB0,q30,0,0.6087612
EfficientNetB0,q30,0,0.0031679284
EfficientNetB0,q30,0,0.0014800325
EfficientNetB0,q30,0,0.0015532929
EfficientNetB0,q30,0,0.0017390124
EfficientNetB0,q30,0,0.00972392
EfficientNetB0,q30,0,0.0075399694
EfficientNetB0,q30,0,0.00082496734
EfficientNetB0,q30,0,0.0022379518
EfficientNetB0,q30,0,4.775951e-05
EfficientNetB0,q30,0,3.8114936e-06
EfficientNetB0,q30,0,0.000108479544
EfficientNetB0,q30,0,2.691963e-05
EfficientNetB0,q30,0,6.1115934e-05
EfficientNetB0,q30,0,3.2568598e-05
EfficientNetB0,q30,0,0.00027043946
EfficientNetB0,q30,0,0.0013385315
EfficientNetB0,q30,0,0.0010605397
EfficientNetB0,q30,0,3.0418138e-05
EfficientNetB0,q30,0,0.0054983557
EfficientNetB0,q30,0,0.0012894592
EfficientNetB0,q30,0,0.0016023406
EfficientNetB0,q30,0,0.016855847
EfficientNetB0,q30,0,0.017440857
EfficientNetB0,q30,0,0.019189307
EfficientNetB0,q30,0,0.0033714443
EfficientNetB0,q30,0,0.0009846255
EfficientNetB0,q30,0,0.0007015477
EfficientNetB0,q30,0,0.0015455687
EfficientNetB0,q30,0,0.00048789408
EfficientNetB0,q30,0,0.00032198496
EfficientNetB0,q30,0,0.0019460605
EfficientNetB0,q30,0,0.001131787
EfficientNetB0,q30,0,0.0008784888
EfficientNetB0,q30,0,0.00027103236
EfficientNetB0,q30,0,0.0013210515
EfficientNetB0,q30,0,0.032196775
EfficientNetB0,q30,0,0.0025022586
EfficientNetB0,q30,0,0.0030779673
EfficientNetB0,q30,0,0.0042250985
EfficientNetB0,q30,0,0.01897005
EfficientNetB0,q30,0,0.012562392
EfficientNetB0,q30,0,0.008197383
EfficientNetB0,q30,0,0.046834875
EfficientNetB0,q30,0,0.0119252885
EfficientNetB0,q30,0,0.023591314
EfficientNetB0,q30,0,0.010305805
EfficientNetB0,q30,0,0.00048236328
EfficientNetB0,q30,0,0.003963831
EfficientNetB0,q30,0,0.010597204
EfficientNetB0,q30,0,0.0071155205
EfficientNetB0,q30,0,0.007856656
EfficientNetB0,q30,0,0.0013126427
EfficientNetB0,q30,0,0.0008476876
EfficientNetB0,q30,0,0.0007329178
EfficientNetB0,q30,0,0.00048306014
EfficientNetB0,q30,0,0.0016153528
EfficientNetB0,q30,0,0.0015183782
EfficientNetB0,q30,0,0.0002743317
EfficientNetB0,q30,0,0.045910776
EfficientNetB0,q30,0,0.17779452
EfficientNetB0,q30,0,0.0072687385
EfficientNetB0,q30,0,0.118572496
EfficientNetB0,q30,0,0.08432652
EfficientNetB0,q30,0,0.028133625
EfficientNetB0,q30,0,0.034175593
EfficientNetB0,q30,0,0.07368299
EfficientNetB0,q30,0,0.012001911
EfficientNetB0,q30,0,0.97366506
EfficientNetB0,q30,0,0.026474379
EfficientNetB0,q30,0,0.6586414
EfficientNetB0,q30,0,0.0003213395
EfficientNetB0,q30,0,0.85190964
EfficientNetB0,q30,0,0.014614612
EfficientNetB0,q30,0,0.021438591
EfficientNetB0,q30,0,0.09234808
EfficientNetB0,q30,0,0.065844886
EfficientNetB0,q30,0,0.11396065
EfficientNetB0,q30,0,0.2512912
EfficientNetB0,q30,0,0.78218484
EfficientNetB0,q30,0,0.11740407
EfficientNetB0,q30,0,0.12980093
EfficientNetB0,q30,0,0.009014578
EfficientNetB0,q30,0,0.008131037
EfficientNetB0,q30,0,0.007093224
EfficientNetB0,q30,0,0.010757771
EfficientNetB0,q30,0,0.008001095
EfficientNetB0,q30,0,0.00075372914
EfficientNetB0,q30,0,0.12219018
EfficientNetB0,q30,0,0.12387729
EfficientNetB0,q30,0,0.014040161
EfficientNetB0,q30,0,0.06122317
EfficientNetB0,q30,0,0.104821905
EfficientNetB0,q30,0,0.029552326
EfficientNetB0,q30,0,0.034651134
EfficientNetB0,q30,0,0.013497476
EfficientNetB0,q30,0,0.30840644
EfficientNetB0,q30,0,0.50445795
EfficientNetB0,q30,0,0.48582047
EfficientNetB0,q30,0,0.1832083
EfficientNetB0,q30,0,0.036444537
EfficientNetB0,q30,0,0.22991012
EfficientNetB0,q30,0,0.013996774
EfficientNetB0,q30,0,0.011677256
EfficientNetB0,q30,0,0.0033382277
EfficientNetB0,q30,0,0.0034668613
EfficientNetB0,q30,0,0.003549145
EfficientNetB0,q30,0,0.2791502
EfficientNetB0,q30,0,0.42984146
EfficientNetB0,q30,0,0.7457311
EfficientNetB0,q30,0,0.21239896
EfficientNetB0,q30,0,0.28111774
EfficientNetB0,q30,0,0.86766243
EfficientNetB0,q30,0,0.69741297
EfficientNetB0,q30,0,0.3547399
EfficientNetB0,q30,0,0.31392634
EfficientNetB0,q30,0,0.42419797
EfficientNetB0,q30,0,0.18265697
EfficientNetB0,q30,0,0.28778708
EfficientNetB0,q30,0,0.028888559
EfficientNetB0,q30,0,0.048435383
EfficientNetB0,q30,0,0.07122322
EfficientNetB0,q30,0,0.022449378
EfficientNetB0,q30,0,0.14523186
EfficientNetB0,q30,0,0.036291234
EfficientNetB0,q30,0,0.0022877585
EfficientNetB0,q30,0,0.0036244756
EfficientNetB0,q30,0,0.0012233055
EfficientNetB0,q30,0,0.010009776
EfficientNetB0,q30,0,0.005613041
EfficientNetB0,q30,0,0.012484871
EfficientNetB0,q30,0,0.004946765
EfficientNetB0,q30,0,0.006670011
EfficientNetB0,q30,0,0.0015484367
EfficientNetB0,q30,0,0.03151432
EfficientNetB0,q30,0,0.014758204
EfficientNetB0,q30,0,0.004101294
EfficientNetB0,q30,0,0.0032613531
EfficientNetB0,q30,0,0.07498842
EfficientNetB0,q30,0,0.0402381
EfficientNetB0,q30,0,0.0149669675
EfficientNetB0,q30,0,0.00580829
EfficientNetB0,q30,0,0.0070072245
EfficientNetB0,q30,0,0.020084746
EfficientNetB0,q30,0,0.0076338286
EfficientNetB0,q30,0,0.10904336
EfficientNetB0,q30,0,0.83929324
EfficientNetB0,q30,0,0.24402145
EfficientNetB0,q30,0,0.4894352
EfficientNetB0,q30,0,0.35686395
EfficientNetB0,q30,0,0.81154394
EfficientNetB0,q30,0,0.6867676
EfficientNetB0,q30,0,0.59642965
EfficientNetB0,q30,0,0.042277098
EfficientNetB0,q30,0,0.066517174
EfficientNetB0,q30,0,0.5155527
EfficientNetB0,q30,0,0.17840931
EfficientNetB0,q30,0,0.044323422
EfficientNetB0,q30,0,0.026393278
EfficientNetB0,q30,0,0.024213832
EfficientNetB0,q30,0,0.06318733
EfficientNetB0,q30,0,0.026796028
EfficientNetB0,q30,0,0.012494381
EfficientNetB0,q30,0,0.004763453
EfficientNetB0,q30,0,0.0021518765
EfficientNetB0,q30,0,0.027617252
EfficientNetB0,q30,0,0.12253238
